http://www2.env.go.jp/pm25monitoring/download.html,,,,
Year,Month,Day,Hour,PM2.5
2017,14,12,13,74
2017,14,12,14,66
2017,14,12,15,71
2017,14,12,16,73
2017,14,12,17,79
2017,14,12,18,78
2017,14,12,19,78
2017,14,12,20,86
2017,14,12,21,83
2017,14,12,22,98
2017,14,12,23,100
2017,14,12,24,105
2017,15,12,1,109
2017,15,12,2,111
2017,15,12,3,102
2017,15,12,4,93
2017,15,12,5,71
2017,15,12,6,73
2017,15,12,7,42
2017,15,12,8,14
2017,15,12,9,13
2017,15,12,10,11
2017,15,12,11,8
2017,15,12,12,12
2017,15,12,13,15
2017,15,12,14,12
2017,15,12,15,9
2017,15,12,16,9
2017,15,12,17,8
2017,15,12,18,11
2017,15,12,19,18
2017,15,12,20,14
2017,15,12,21,8
2017,15,12,22,7
2017,15,12,23,6
2017,15,12,24,7
2017,16,12,1,13
2017,16,12,2,11
2017,16,12,3,8
2017,16,12,4,7
2017,16,12,5,10
2017,16,12,6,10
2017,16,12,7,9
2017,16,12,8,8
2017,16,12,9,6
2017,16,12,10,7
2017,16,12,11,11
2017,16,12,12,9
2017,16,12,13,10
2017,16,12,14,9
2017,16,12,15,6
2017,16,12,16,6
2017,16,12,17,6
2017,16,12,18,10
2017,16,12,19,7
2017,16,12,20,9
2017,16,12,21,10
2017,16,12,22,21
2017,16,12,23,19
2017,16,12,24,21
2017,17,12,1,14
2017,17,12,2,9
2017,17,12,3,14
2017,17,12,4,30
2017,17,12,5,31
2017,17,12,6,27
2017,17,12,7,27
2017,17,12,8,22
2017,17,12,9,30
2017,17,12,10,32
2017,17,12,11,39
2017,17,12,12,31
2017,17,12,13,21
2017,17,12,14,12
2017,17,12,15,17
2017,17,12,16,32
2017,17,12,17,31
2017,17,12,18,26
2017,17,12,19,32
2017,17,12,20,37
2017,17,12,21,36
2017,17,12,22,49
2017,17,12,23,44
2017,17,12,24,43
2017,18,12,1,33
2017,18,12,2,12
2017,18,12,3,16
2017,18,12,4,11
2017,18,12,5,11
2017,18,12,6,16
2017,18,12,7,7
2017,18,12,8,9
2017,18,12,9,14
2017,18,12,10,13
2017,18,12,11,9
2017,18,12,12,10
2017,18,12,13,8
2017,18,12,14,9
2017,18,12,15,9
2017,18,12,16,8
2017,18,12,17,8
2017,18,12,18,8
2017,18,12,19,6
2017,18,12,20,10
2017,18,12,21,9
2017,18,12,22,9
2017,18,12,23,7
2017,18,12,24,6
2017,19,12,1,6
2017,19,12,2,8
2017,19,12,3,7
2017,19,12,4,6
2017,19,12,5,4
2017,19,12,6,6
2017,19,12,7,7
2017,19,12,8,10
2017,19,12,9,24
2017,19,12,10,28
2017,19,12,11,26
2017,19,12,12,35
2017,19,12,13,46
2017,19,12,14,50
2017,19,12,15,47
2017,19,12,16,40
2017,19,12,17,49
2017,19,12,18,66
2017,19,12,19,62
2017,19,12,20,62
2017,19,12,21,66
2017,19,12,22,83
2017,19,12,23,82
2017,19,12,24,75
2017,20,12,1,76
2017,20,12,2,59
2017,20,12,3,38
2017,20,12,4,22
2017,20,12,5,11
2017,20,12,6,8
2017,20,12,7,6
2017,20,12,8,6
2017,20,12,9,10
2017,20,12,10,10
2017,20,12,11,6
2017,20,12,12,6
2017,20,12,13,5
2017,20,12,14,6
2017,20,12,15,5
2017,20,12,16,5
2017,20,12,17,8
2017,20,12,18,9
2017,20,12,19,12
2017,20,12,20,20
2017,20,12,21,23
2017,20,12,22,26
2017,20,12,23,32
2017,20,12,24,33
2017,21,12,1,38
2017,21,12,2,39
2017,21,12,3,46
2017,21,12,4,48
2017,21,12,5,44
2017,21,12,6,39
2017,21,12,7,38
2017,21,12,8,28
2017,21,12,9,27
2017,21,12,10,22
2017,21,12,11,19
2017,21,12,12,23
2017,21,12,13,24
2017,21,12,14,28
2017,21,12,15,34
2017,21,12,16,31
2017,21,12,17,35
2017,21,12,18,59
2017,21,12,19,86
2017,21,12,20,104
2017,21,12,21,118
2017,21,12,22,125
2017,21,12,23,136
2017,21,12,24,119
2017,22,12,1,118
2017,22,12,2,122
2017,22,12,3,117
2017,22,12,4,124
2017,22,12,5,106
2017,22,12,6,71
2017,22,12,7,74
2017,22,12,8,65
2017,22,12,9,58
2017,22,12,10,40
2017,22,12,11,29
2017,22,12,12,9
2017,22,12,13,7
2017,22,12,14,5
2017,22,12,15,8
2017,22,12,16,9
2017,22,12,17,9
2017,22,12,18,15
2017,22,12,19,17
2017,22,12,20,21
2017,22,12,21,29
2017,22,12,22,13
2017,22,12,23,12
2017,22,12,24,13
2017,23,12,1,18
2017,23,12,2,18
2017,23,12,3,19
2017,23,12,4,15
2017,23,12,5,15
2017,23,12,6,13
2017,23,12,7,13
2017,23,12,8,20
2017,23,12,9,21
2017,23,12,10,24
2017,23,12,11,30
2017,23,12,12,66
2017,23,12,13,54
2017,23,12,14,58
2017,23,12,15,49
2017,23,12,16,51
2017,23,12,17,54
2017,23,12,18,45
2017,23,12,19,48
2017,23,12,20,54
2017,23,12,21,58
2017,23,12,22,56
2017,23,12,23,48
2017,23,12,24,45
2017,24,12,1,36
2017,24,12,2,30
2017,24,12,3,22
2017,24,12,4,21
2017,24,12,5,19
2017,24,12,6,22
2017,24,12,7,22
2017,24,12,8,18
2017,24,12,9,9
2017,24,12,10,9
2017,24,12,11,12
2017,24,12,12,11
2017,24,12,13,9
2017,24,12,14,9
2017,24,12,15,10
2017,24,12,16,8
2017,24,12,17,7
2017,24,12,18,7
2017,24,12,19,8
2017,24,12,20,13
2017,24,12,21,8
2017,24,12,22,7
2017,24,12,23,10
2017,24,12,24,10
2017,25,12,1,7
2017,25,12,2,4
2017,25,12,3,9
2017,25,12,4,7
2017,25,12,5,7
2017,25,12,6,5
2017,25,12,7,6
2017,25,12,8,19
2017,25,12,9,17
2017,25,12,10,27
2017,25,12,11,43
2017,25,12,12,45
2017,25,12,13,59
2017,25,12,14,58
2017,25,12,15,45
2017,25,12,16,39
2017,25,12,17,45
2017,25,12,18,41
2017,25,12,19,47
2017,25,12,20,56
2017,25,12,21,59
2017,25,12,22,59
2017,25,12,23,47
2017,25,12,24,31
2017,26,12,1,31
2017,26,12,2,12
2017,26,12,3,8
2017,26,12,4,6
2017,26,12,5,4
2017,26,12,6,5
2017,26,12,7,5
2017,26,12,8,9
2017,26,12,9,9
2017,26,12,10,11
2017,26,12,11,20
2017,26,12,12,26
2017,26,12,13,21
2017,26,12,14,19
2017,26,12,15,19
2017,26,12,16,23
2017,26,12,17,27
2017,26,12,18,27
2017,26,12,19,33
2017,26,12,20,35
2017,26,12,21,40
2017,26,12,22,45
2017,26,12,23,54
2017,26,12,24,49
2017,27,12,1,46
2017,27,12,2,48
2017,27,12,3,58
2017,27,12,4,53
2017,27,12,5,56
2017,27,12,6,53
2017,27,12,7,51
2017,27,12,8,49
2017,27,12,9,56
2017,27,12,10,65
2017,27,12,11,73
2017,27,12,12,88
2017,27,12,13,90
2017,27,12,14,89
2017,27,12,15,87
2017,27,12,16,78
2017,27,12,17,73
2017,27,12,18,74
2017,27,12,19,74
2017,27,12,20,97
2017,27,12,21,109
2017,27,12,22,113
2017,27,12,23,114
2017,27,12,24,111
2017,28,12,1,107
2017,28,12,2,113
2017,28,12,3,101
2017,28,12,4,74
2017,28,12,5,59
2017,28,12,6,61
2017,28,12,7,56
2017,28,12,8,64
2017,28,12,9,84
2017,28,12,10,86
2017,28,12,11,86
2017,28,12,12,88
2017,28,12,13,109
2017,28,12,14,130
2017,28,12,15,130
2017,28,12,16,134
2017,28,12,17,147
2017,28,12,18,158
2017,28,12,19,153
2017,28,12,20,155
2017,28,12,21,155
2017,28,12,22,158
2017,28,12,23,158
2017,28,12,24,155
2017,29,12,1,155
2017,29,12,2,167
2017,29,12,3,172
2017,29,12,4,166
2017,29,12,5,170
2017,29,12,6,164
2017,29,12,7,174
2017,29,12,8,147
2017,29,12,9,109
2017,29,12,10,
2017,29,12,11,127
2017,29,12,12,153
2017,29,12,13,198
2017,29,12,14,233
2017,29,12,15,229
2017,29,12,16,220
2017,29,12,17,211
2017,29,12,18,203
2017,29,12,19,198
2017,29,12,20,207
2017,29,12,21,215
2017,29,12,22,221
2017,29,12,23,220
2017,29,12,24,219
2017,30,12,1,212
2017,30,12,2,210
2017,30,12,3,210
2017,30,12,4,209
2017,30,12,5,207
2017,30,12,6,215
2017,30,12,7,215
2017,30,12,8,222
2017,30,12,9,218
2017,30,12,10,224
2017,30,12,11,197
2017,30,12,12,105
2017,30,12,13,55
2017,30,12,14,16
2017,30,12,15,16
2017,30,12,16,12
2017,30,12,17,16
2017,30,12,18,14
2017,30,12,19,16
2017,30,12,20,15
2017,30,12,21,17
2017,30,12,22,18
2017,30,12,23,16
2017,30,12,24,13
2017,31,12,1,9
2017,31,12,2,7
2017,31,12,3,6
2017,31,12,4,7
2017,31,12,5,8
2017,31,12,6,13
2017,31,12,7,13
2017,31,12,8,15
2017,31,12,9,17
2017,31,12,10,24
2017,31,12,11,23
2017,31,12,12,20
2017,31,12,13,35
2017,31,12,14,53
2017,31,12,15,43
2017,31,12,16,41
2017,31,12,17,36
2017,31,12,18,51
2017,31,12,19,55
2017,31,12,20,61
2017,31,12,21,58
2017,31,12,22,63
2017,31,12,23,73
2017,31,12,24,79
2018,1,1,1,66
2018,1,1,2,37
2018,1,1,3,33
2018,1,1,4,28
2018,1,1,5,25
2018,1,1,6,20
2018,1,1,7,17
2018,1,1,8,16
2018,1,1,9,11
2018,1,1,10,11
2018,1,1,11,12
2018,1,1,12,11
2018,1,1,13,12
2018,1,1,14,
2018,1,1,15,24
2018,1,1,16,35
2018,1,1,17,
2018,1,1,18,65
2018,1,1,19,77
2018,1,1,20,80
2018,1,1,21,74
2018,1,1,22,66
2018,1,1,23,53
2018,1,1,24,52
2018,2,1,1,42
2018,2,1,2,40
2018,2,1,3,49
2018,2,1,4,51
2018,2,1,5,49
2018,2,1,6,59
2018,2,1,7,58
2018,2,1,8,46
2018,2,1,9,43
2018,2,1,10,28
2018,2,1,11,19
2018,2,1,12,12
2018,2,1,13,20
2018,2,1,14,20
2018,2,1,15,16
2018,2,1,16,14
2018,2,1,17,12
2018,2,1,18,13
2018,2,1,19,13
2018,2,1,20,10
2018,2,1,21,9
2018,2,1,22,6
2018,2,1,23,6
2018,2,1,24,6
2018,3,1,1,6
2018,3,1,2,9
2018,3,1,3,8
2018,3,1,4,5
2018,3,1,5,9
2018,3,1,6,9
2018,3,1,7,8
2018,3,1,8,10
2018,3,1,9,13
2018,3,1,10,10
2018,3,1,11,10
2018,3,1,12,11
2018,3,1,13,8
2018,3,1,14,10
2018,3,1,15,10
2018,3,1,16,14
2018,3,1,17,14
2018,3,1,18,15
2018,3,1,19,18
2018,3,1,20,17
2018,3,1,21,15
2018,3,1,22,17
2018,3,1,23,9
2018,3,1,24,11
2018,4,1,1,7
2018,4,1,2,13
2018,4,1,3,9
2018,4,1,4,6
2018,4,1,5,10
2018,4,1,6,9
2018,4,1,7,9
2018,4,1,8,13
2018,4,1,9,13
2018,4,1,10,11
2018,4,1,11,
2018,4,1,12,
2018,4,1,13,
2018,4,1,14,
2018,4,1,15,
2018,4,1,16,
2018,4,1,17,
2018,4,1,18,
2018,4,1,19,
2018,4,1,20,
2018,4,1,21,
2018,4,1,22,
2018,4,1,23,
2018,4,1,24,
2018,5,1,1,
2018,5,1,2,
2018,5,1,3,
2018,5,1,4,
2018,5,1,5,
2018,5,1,6,42
2018,5,1,7,40
2018,5,1,8,33
2018,5,1,9,27
2018,5,1,10,23
2018,5,1,11,21
2018,5,1,12,26
2018,5,1,13,16
2018,5,1,14,14
2018,5,1,15,16
2018,5,1,16,19
2018,5,1,17,23
2018,5,1,18,17
2018,5,1,19,18
2018,5,1,20,26
2018,5,1,21,74
2018,5,1,22,86
2018,5,1,23,37
2018,5,1,24,15
2018,6,1,1,15
2018,6,1,2,9
2018,6,1,3,8
2018,6,1,4,8
2018,6,1,5,6
2018,6,1,6,6
2018,6,1,7,5
2018,6,1,8,6
2018,6,1,9,8
2018,6,1,10,9
2018,6,1,11,10
2018,6,1,12,10
2018,6,1,13,7
2018,6,1,14,7
2018,6,1,15,5
2018,6,1,16,7
2018,6,1,17,8
2018,6,1,18,10
2018,6,1,19,13
2018,6,1,20,19
2018,6,1,21,23
2018,6,1,22,25
2018,6,1,23,36
2018,6,1,24,36
2018,7,1,1,72
2018,7,1,2,70
2018,7,1,3,41
2018,7,1,4,52
2018,7,1,5,49
2018,7,1,6,51
2018,7,1,7,60
2018,7,1,8,52
2018,7,1,9,48
2018,7,1,10,43
2018,7,1,11,52
2018,7,1,12,52
2018,7,1,13,38
2018,7,1,14,36
2018,7,1,15,20
2018,7,1,16,16
2018,7,1,17,19
2018,7,1,18,28
2018,7,1,19,27
2018,7,1,20,22
2018,7,1,21,21
2018,7,1,22,18
2018,7,1,23,15
2018,7,1,24,12
2018,8,1,1,13
2018,8,1,2,16
2018,8,1,3,16
2018,8,1,4,18
2018,8,1,5,18
2018,8,1,6,27
2018,8,1,7,26
2018,8,1,8,22
2018,8,1,9,18
2018,8,1,10,14
2018,8,1,11,11
2018,8,1,12,13
2018,8,1,13,14
2018,8,1,14,12
2018,8,1,15,10
2018,8,1,16,9
2018,8,1,17,7
2018,8,1,18,6
2018,8,1,19,9
2018,8,1,20,8
2018,8,1,21,14
2018,8,1,22,9
2018,8,1,23,8
2018,8,1,24,8
2018,9,1,1,9
2018,9,1,2,8
2018,9,1,3,7
2018,9,1,4,6
2018,9,1,5,4
2018,9,1,6,6
2018,9,1,7,14
2018,9,1,8,9
2018,9,1,9,7
2018,9,1,10,7
2018,9,1,11,11
2018,9,1,12,7
2018,9,1,13,6
2018,9,1,14,9
2018,9,1,15,9
2018,9,1,16,8
2018,9,1,17,6
2018,9,1,18,7
2018,9,1,19,6
2018,9,1,20,7
2018,9,1,21,6
2018,9,1,22,5
2018,9,1,23,5
2018,9,1,24,7
2018,10,1,1,6
2018,10,1,2,6
2018,10,1,3,5
2018,10,1,4,5
2018,10,1,5,7
2018,10,1,6,5
2018,10,1,7,6
2018,10,1,8,6
2018,10,1,9,7
2018,10,1,10,7
2018,10,1,11,8
2018,10,1,12,6
2018,10,1,13,9
2018,10,1,14,8
2018,10,1,15,6
2018,10,1,16,5
2018,10,1,17,5
2018,10,1,18,7
2018,10,1,19,6
2018,10,1,20,6
2018,10,1,21,7
2018,10,1,22,7
2018,10,1,23,9
2018,10,1,24,7
2018,11,1,1,6
2018,11,1,2,5
2018,11,1,3,3
2018,11,1,4,7
2018,11,1,5,6
2018,11,1,6,5
2018,11,1,7,5
2018,11,1,8,5
2018,11,1,9,7
2018,11,1,10,9
2018,11,1,11,10
2018,11,1,12,10
2018,11,1,13,7
2018,11,1,14,5
2018,11,1,15,5
2018,11,1,16,5
2018,11,1,17,5
2018,11,1,18,8
2018,11,1,19,14
2018,11,1,20,26
2018,11,1,21,25
2018,11,1,22,23
2018,11,1,23,24
2018,11,1,24,29
2018,12,1,1,27
2018,12,1,2,38
2018,12,1,3,27
2018,12,1,4,30
2018,12,1,5,27
2018,12,1,6,31
2018,12,1,7,20
2018,12,1,8,21
2018,12,1,9,19
2018,12,1,10,21
2018,12,1,11,32
2018,12,1,12,32
2018,12,1,13,36
2018,12,1,14,30
2018,12,1,15,36
2018,12,1,16,59
2018,12,1,17,56
2018,12,1,18,108
2018,12,1,19,114
2018,12,1,20,129
2018,12,1,21,132
2018,12,1,22,128
2018,12,1,23,136
2018,12,1,24,123
2018,13,1,1,123
2018,13,1,2,96
2018,13,1,3,80
2018,13,1,4,67
2018,13,1,5,41
2018,13,1,6,35
2018,13,1,7,27
2018,13,1,8,29
2018,13,1,9,31
2018,13,1,10,31
2018,13,1,11,33
2018,13,1,12,37
2018,13,1,13,39
2018,13,1,14,48
2018,13,1,15,61
2018,13,1,16,122
2018,13,1,17,174
2018,13,1,18,184
2018,13,1,19,189
2018,13,1,20,200
2018,13,1,21,208
2018,13,1,22,206
2018,13,1,23,197
2018,13,1,24,200
2018,14,1,1,184
2018,14,1,2,174
2018,14,1,3,176
2018,14,1,4,187
2018,14,1,5,186
2018,14,1,6,174
2018,14,1,7,175
2018,14,1,8,175
2018,14,1,9,184
2018,14,1,10,183
2018,14,1,11,177
2018,14,1,12,163
2018,14,1,13,112
2018,14,1,14,62
2018,14,1,15,46
2018,14,1,16,35
2018,14,1,17,28
2018,14,1,18,113
2018,14,1,19,66
2018,14,1,20,79
2018,14,1,21,59
2018,14,1,22,21
2018,14,1,23,15
2018,14,1,24,12
2018,15,1,1,10
2018,15,1,2,11
2018,15,1,3,11
2018,15,1,4,11
2018,15,1,5,12
2018,15,1,6,10
2018,15,1,7,13
2018,15,1,8,13
2018,15,1,9,16
2018,15,1,10,18
2018,15,1,11,20
2018,15,1,12,23
2018,15,1,13,24
2018,15,1,14,33
2018,15,1,15,36
2018,15,1,16,45
2018,15,1,17,59
2018,15,1,18,63
2018,15,1,19,70
2018,15,1,20,72
2018,15,1,21,58
2018,15,1,22,35
2018,15,1,23,36
2018,15,1,24,50
2018,16,1,1,49
2018,16,1,2,51
2018,16,1,3,54
2018,16,1,4,48
2018,16,1,5,39
2018,16,1,6,42
2018,16,1,7,44
2018,16,1,8,41
2018,16,1,9,39
2018,16,1,10,34
2018,16,1,11,24
2018,16,1,12,16
2018,16,1,13,20
2018,16,1,14,28
2018,16,1,15,23
2018,16,1,16,30
2018,16,1,17,40
2018,16,1,18,37
2018,16,1,19,44
2018,16,1,20,57
2018,16,1,21,61
2018,16,1,22,59
2018,16,1,23,66
2018,16,1,24,50
2018,17,1,1,54
2018,17,1,2,58
2018,17,1,3,61
2018,17,1,4,62
2018,17,1,5,62
2018,17,1,6,65
2018,17,1,7,68
2018,17,1,8,69
2018,17,1,9,71
2018,17,1,10,66
2018,17,1,11,69
2018,17,1,12,64
2018,17,1,13,47
2018,17,1,14,28
2018,17,1,15,7
2018,17,1,16,8
2018,17,1,17,9
2018,17,1,18,9
2018,17,1,19,8
2018,17,1,20,11
2018,17,1,21,14
2018,17,1,22,15
2018,17,1,23,11
2018,17,1,24,6
2018,18,1,1,15
2018,18,1,2,11
2018,18,1,3,11
2018,18,1,4,14
2018,18,1,5,14
2018,18,1,6,15
2018,18,1,7,11
2018,18,1,8,14
2018,18,1,9,20
2018,18,1,10,25
2018,18,1,11,27
2018,18,1,12,28
2018,18,1,13,29
2018,18,1,14,42
2018,18,1,15,65
2018,18,1,16,72
2018,18,1,17,81
2018,18,1,18,102
2018,18,1,19,133
2018,18,1,20,148
